kaynak_onek,conf_esigi,goruntu_sayisi,gercek_kutu,dogru_bulunan_tp,kacirilan_fn,recall,yanlis_pozitif_fp,fp_goruntu_basina,precision,sure_saniye_goruntu_basina,kosu_model,kosu_bolum,kosu_birlesik_bolumler,kosu_onek_filtresi,kosu_goruntu_sayisi,kosu_karo_boyutu,kosu_ortusme_orani,kosu_perform_standard_pred,kosu_postprocess_type,kosu_postprocess_match_metric,kosu_iou_esigi,kosu_cihaz,kosu_tarama_notu,kosu_gecerlilik_notu,kosu_surum_python,kosu_surum_ultralytics,kosu_surum_sahi,kosu_surum_torch,kosu_tarih,kosu_komut
BLA,0.05,8,22,10,12,0.4545,47,5.88,0.1754,5.96,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
BLA,0.15,8,22,8,14,0.3636,16,2.0,0.3333,5.96,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
BLA,0.3,8,22,7,15,0.3182,9,1.12,0.4375,5.96,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
GRO,0.05,10,21,5,16,0.2381,29,2.9,0.1471,5.96,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
GRO,0.15,10,21,4,17,0.1905,7,0.7,0.3636,5.96,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
GRO,0.3,10,21,2,19,0.0952,1,0.1,0.6667,5.96,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
MOB,0.05,5,13,6,7,0.4615,25,5.0,0.1935,5.96,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
MOB,0.15,5,13,5,8,0.3846,12,2.4,0.2941,5.96,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
MOB,0.3,5,13,5,8,0.3846,3,0.6,0.625,5.96,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
TOPLAM,0.05,1579,3073,1864,1209,0.6066,21387,13.54,0.0802,5.96,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
TOPLAM,0.15,1579,3073,1389,1684,0.452,5380,3.41,0.2052,5.96,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
TOPLAM,0.3,1579,3073,971,2102,0.316,1407,0.89,0.4083,5.96,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
ZRI_HARIC,0.05,1453,1776,912,864,0.5135,18652,12.84,0.0466,5.96,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
ZRI_HARIC,0.15,1453,1776,666,1110,0.375,4481,3.08,0.1294,5.96,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
ZRI_HARIC,0.3,1453,1776,473,1303,0.2663,1081,0.74,0.3044,5.96,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
